"Company ID","Company Name","Branch ID","Street Address","City","State","Country","Postal Code","Contact Name","Contact Phone Number","Contact Email","License Number","License Name"
986335,"Turnstile Capital Management, Llc",,"402 West Broadway Suite 2000","San Diego","CA","USA",92101,"Carrie Hubbell","619-684-7207","chubbell@goalsolutions.com","DC986335","MA Debt Collector"
950968,"Twin Oaks Software Development, Inc.",,"1463 Berlin Turnpike ","Berlin","CT","USA",6037,"Mary Jo Laliberte","860-829-6000","mjlaliberte@tosd.com","DC0600","MA Debt Collector"
976731,"Unifin Inc.",,"8930 Gross Point Rd. Ste Ll-3","Skokie","IL","USA",60077,"Ivica Saric","224-522-8255","unifinrs@gmail.com","DC976731","MA Debt Collector"
938362,"Unifund Corporation",,"10625 Techwoods Circle ","Cincinnati","OH","USA",45242,"Elizabeth Andres","513-489-8877","legallicensing@unifund.com","DC1185","MA Debt Collector"
936787,"Unique Management Services, Inc",,"119 East Maple Street ","Jeffersonville","IN","USA",47130,"Nicole Atkins","812-285-0886","licensing@unique-mgmt.com","DC0587","MA Debt Collector"
931168,"United Collection Bureau, Inc.",,"5620 Southwyck Blvd ","Toledo","OH","USA",43614,"Maria Azarowicz","954-538-7513","maazarowicz@ucbinc.com","DC0670","MA Debt Collector"
931168,"United Collection Bureau, Inc.",933228,"9078 State Road 84 ","Ft Lauderdale","FL","USA",33324,"Maria Azarowicz","954-538-7513","maazarowicz@ucbinc.com","DC111109-103","MA Debt Collector"
931168,"United Collection Bureau, Inc.",934896,"1345 Ford Street ","Maumee","OH","USA",43537,"Maria Azarowicz","954-538-7513","maazarowicz@ucbinc.com","DC111109-102","MA Debt Collector"
931168,"United Collection Bureau, Inc.",936473,"2906 Executive Way ","Miramar","FL","USA",33025,"Maria Azarowicz","954-538-7513","maazarowicz@ucbinc.com","DC111109-101","MA Debt Collector"
931168,"United Collection Bureau, Inc.",990033,"700 Noreste De La Interseccion De Real Cariari Zona Franca Ultrapark I, Edificio 6B, Piso 1","La Aurora, Heredia",,"CRI",0,"Maria Azarowicz","954-538-7513","maazarowicz@ucbinc.com","DC931168","MA Debt Collector"
1405982,"United Resource Systems, Inc.",,"3501 S Teller St ","Lakewood","CO","USA",80235,"Victoria Lammers","800-547-9052x1106","vlammers@uniteability.com","DC1405982","MA Debt Collector"
3707,"Urban Fulfillment Services, Llc",,"8744 Lucent Blvd. Second Floor","Highlands Ranch","CO","USA",80129,"Melissa Farmer","720-445-3575","mfarmer@urban-ls.com","DC3707","MA Debt Collector"
3707,"Urban Fulfillment Services, Llc",1176952,"30870 Russell Ranch Road, Suite 100 ","Westlake Village","CA","USA",91361,"Melissa Farmer","720-445-3575","mfarmer@urban-ls.com","DC3707","MA Debt Collector"
934300,"Uscb Corporation",,"101 Harrison Street ","Archbald","PA","USA",18403,"Michael Zadarosni","570-876-6309","mikez@uscbcorporation.com","DC112632-100","MA Debt Collector"
1399637,"Valentine & Kebartas, Llc",,"15 Union St ","Lawrence","MA","USA",1840,"Tania Powers","800-731-7766","tania@v-k-i.net","DC1399637","MA Debt Collector"
931018,"Value Recovery Holding, Limited Liability Company",,"1018 Proprietors Road ","Worthington","OH","USA",43085,"Brandon Dobyns","614-324-5959x2067","bdobyns@valuerecovery.com","DC114191-100","MA Debt Collector"
943602,"Van Ru Credit Corporation",,"4839 N Elston Ave. ","Chicago","IL","USA",60630,"Michael Martin","847-824-2414x6115","mimartin@vanru.com","DC0309","MA Debt Collector"
943602,"Van Ru Credit Corporation",1061257,"11069 Strang Line Road Building E","Lenexa","KS","USA",66215,"Michael Martin","847-824-2414x6115","mimartin@vanru.com","DC943602","MA Debt Collector"
1561,"Vanderbilt Mortgage And Finance, Inc.",,"500 Alcoa Trail ","Maryville","TN","USA",37804,"Brittany Ford","(865) 380-3000 Ext. 5970","brittany.ford@vmf.com","DC1561","MA Debt Collector"
1561,"Vanderbilt Mortgage And Finance, Inc.",7443,"7800 Mccloud Road ","Greensboro","NC","USA",27409,"Brittany Ford","(865) 380-3000 Ext. 5970","brittany.ford@vmf.com","DC1561","MA Debt Collector"
922897,"Vantage Sourcing, Llc",,"4930 W. State Highway 52 Suite 1","Taylor","AL","USA",36305,"Jamie Jenkins","334-836-6706","jjenkins@vantagesourcing.com","DC112078-100","MA Debt Collector"
922827,"Velocity Investments, L.L.C.",,"1800 Route 34 North, Bldg #4, Suite 404A","Wall","NJ","USA",7719,"Lisa Cullen","732-556-9090","las@velocityrecoveries.com","DC1168","MA Debt Collector"
920359,"Vengroff Williams, Inc.",,"2211 Fruitville Rd ","Sarasota","FL","USA",34237,"Justin Russell","941-363-3855","jrussell@vwinc.com","DC920359","MA Debt Collector"
920359,"Vengroff Williams, Inc.",1111726,"2099 S State College Blvd # 300 ","Anaheim","CA","USA",92806,"Justin Russell","941-363-3855","jrussell@vwinc.com","DC920359","MA Debt Collector"
1110590,"Veripro Solutions Inc.",,"750 Highway 121 Bypass Suite 100","Lewisville","TX","USA",75067,"Chip Walker","214-687-4508","compliance@nationstarmail.com","DC1110590","MA Debt Collector"
1309072,"Veterans Financial Management Group, Llc",,"5230 Las Virgenes Road, Suite 108 ","Calabasas","CA","USA",91302,"Matthew Krisan","747-888-3022","matt@veteransfinancialgroup.com","DC1309072","MA Debt Collector"
954098,"Viking Client Services, Llc",,"7500 Office Ridge Circle Suite 100","Eden Prairie","MN","USA",55344,"Ashley Ducharme","952-944-7575","aducharme@vikingservice.com","DC0506","MA Debt Collector"
936785,"Virtuoso Sourcing Group, Llc.",,"4500 Cherry Creek Drive South Suite 500 ","Glendale","CO","USA",80246,"Sarah Bates","720-878-7381","sbe@virtuososourcing.com","DC114130-100","MA Debt Collector"
922829,"Vital Recovery Services, Llc",,"3795 Data Dr., Suite 200 ","Peachtree Corners","GA","USA",30092,"Jonathan Hegwood","678-578-1026","jhegwood@vitalsolutions.net","DC0818","MA Debt Collector"
908757,"Waypoint Resource Group, Llc",,"301 Sundance Parkway ","Round Rock","TX","USA",78681,"Gary Dorman","512-219-5700","gary.dorman@tgslc.org","DC908757","MA Debt Collector"
943740,"Weltman, Weinberg & Reis Co., L.P.A.",,"323 W. Lakeside Avenue, Suite 200 ","Cleveland","OH","USA",44113,"Eileen Bitterman","216-739-5125","ebitterman@weltman.com","DC1016","MA Debt Collector"
943740,"Weltman, Weinberg & Reis Co., L.P.A.",950607,"965 Keynote Circle ","Brooklyn Heights","OH","USA",44131,"Eileen Bitterman","216-739-5125","ebitterman@weltman.com","DC1020","MA Debt Collector"
943740,"Weltman, Weinberg & Reis Co., L.P.A.",950631,"525 Vine Street Suite 1020","Cincinnati","OH","USA",45202,"Eileen Bitterman","216-739-5125","ebitterman@weltman.com","DC1019","MA Debt Collector"
943740,"Weltman, Weinberg & Reis Co., L.P.A.",950848,"3705 Marlane Drive ","Grove City","OH","USA",43123,"Eileen Bitterman","216-739-5125","ebitterman@weltman.com","DC1021","MA Debt Collector"
943740,"Weltman, Weinberg & Reis Co., L.P.A.",951082,"550 West Cypress Creek Road Suite 550","Ft. Lauderdale","FL","USA",33309,"Eileen Bitterman","216-739-5125","ebitterman@weltman.com","DC111352-106","MA Debt Collector"
150525,"West Coast Servicing, Inc.",,"7911 Warner Ave. ","Huntington Beach","CA","USA",92647,"Dale Thayer","714-596-6333x12","feron@wcrsi.com","DC1329","MA Debt Collector"
150525,"West Coast Servicing, Inc.",1467191,"18831 Von Karman Ave Suite 380 ","Irvine","CA","USA",92612,"Dale Thayer","714-596-6333x12","feron@wcrsi.com","DC150525","MA Debt Collector"
925624,"Western Mass Credit Corp.",,"2040 Boston Road ","Wilbraham","MA","USA",1095,"Linda Schwartz","413-543-1230","lindalata@westernmasscredit.com","DC0727","MA Debt Collector"
952151,"Williams & Fudge, Inc.",,"300 Chatham Avenue ","Rock Hill","SC","USA",29730,"David Williams","803-329-9791 x2190","dwilliams@wfcorp.com","DC0752","MA Debt Collector"
934194,"Windham Professionals, Inc.",,"380 Main Street ","Salem","NH","USA",3079,"Stephanie Phillips","800-969-0059X2337","stephanie.phillips@windhampros.com","DC110942-104","MA Debt Collector"
934194,"Windham Professionals, Inc.",949824,"3320 West Sahara Avenue, Suite 200 ","Las Vegas","NV","USA",89102,"Stephanie Phillips","800-969-0059X2337","stephanie.phillips@windhampros.com","DC110942-106","MA Debt Collector"
934194,"Windham Professionals, Inc.",949845,"300 Gleed Avenue ","East Aurora","NY","USA",14052,"Stephanie Phillips","800-969-0059X2337","stephanie.phillips@windhampros.com","DC110942-103","MA Debt Collector"
934194,"Windham Professionals, Inc.",949852,"150 Saundersville Road ","Hendersonville","TN","USA",37075,"Stephanie Phillips","800-969-0059X2337","stephanie.phillips@windhampros.com","DC110942-105","MA Debt Collector"
934194,"Windham Professionals, Inc.",1170621,"4500 Cherry Creek Drive South, Suite 300 ","Denver","CO","USA",80246,"Stephanie Phillips","800-969-0059X2337","stephanie.phillips@windhampros.com","DC934194","MA Debt Collector"
934194,"Windham Professionals, Inc.",1170627,"911 Lund Blvd ","Anoka","MN","USA",55303,"Stephanie Phillips","800-969-0059X2337","stephanie.phillips@windhampros.com","DC934194","MA Debt Collector"
934194,"Windham Professionals, Inc.",1375104,"455 N. 3Rd Street Suite 260","Phoenix","AZ","USA",85004,"Stephanie Phillips","800-969-0059X2337","stephanie.phillips@windhampros.com","DC934194","MA Debt Collector"
934194,"Windham Professionals, Inc.",1398294,"309 W. Elliot Road Suite 101","Tempe","AZ","USA",85284,"Stephanie Phillips","800-969-0059X2337","stephanie.phillips@windhampros.com","DC934194","MA Debt Collector"
931924,"Zeger Corp",,"766 Route 28, Unit 9A ","Mashpee","MA","USA",2649,"Joel Zeger","508-477-8400","jzeger@masscreditservices.com","DC0159","MA Debt Collector"
1009851,"Zenta Recoveries, Inc.",,"800 N. Glebe Road, Suite 300 ","Arlington","VA","USA",22203,"Emma Burrows","312-693-5955","regulatory.licenses@accenture.com","DC1009851","MA Debt Collector"
